,experiment,policy,Gain,Final Value,Initial Value,num_stocks,pct_variance,initial_budget,trading_fee,average_error,status,runtime,leftover_cash
0,20_103007_102124_7,Naive,0.005742231004950587,103598.48998912695,103007.0,20,0.00019568485133932513,103007,7,8.017038107649071,Complete,3.637532949447632,2.1699891269489626
1,20_103007_102124_7,DayTrading,0.01644985291475274,104701.44999918994,103007.0,20,0.00019568485133932513,103007,7,8.017038107649071,Complete,915.6011810302734,0.3699991899345165
2,20_103007_102124_7,Directional,0.010354927335035529,104073.63,103007.0,20,0.00019568485133932513,103007,7,8.017038107649071,Infeasible,62.30203914642334,11.919999999991738
3,20_105931_104738_9,Naive,-0.0716396525929817,98342.13996117286,105931.0,20,0.0002350733655326871,105931,9,8.476497741331544,Complete,3.5768818855285645,4.2399611728467335
4,20_105931_104738_9,DayTrading,-0.024021769019093666,103386.34998603839,105931.0,20,0.0002350733655326871,105931,9,8.476497741331544,Complete,529.7117352485657,1.5399860384060986
5,20_105931_104738_9,Directional,-0.07236210363349727,98265.61,105931.0,20,0.0002350733655326871,105931,9,8.476497741331544,Complete,28.855919361114502,0.5100000000059595
6,20_133900_133194_6,Naive,0.022062434590146618,136854.15999162063,133900.0,20,0.00028536623999062156,133900,6,7.4436193607055605,Complete,3.5540173053741455,0.5399916206238231
7,20_133900_133194_6,DayTrading,0.0667146377895196,142833.09000001667,133900.0,20,0.00028536623999062156,133900,6,7.4436193607055605,Complete,98.98542022705078,0.009996290323613266
8,20_133900_133194_6,Directional,0.02422233009708756,137143.37000000002,133900.0,20,0.00028536623999062156,133900,6,7.4436193607055605,Infeasible,24.62311029434204,5.620000000011679
9,20_136604_136414_8,Naive,0.04315555904268839,142499.2219874674,136604.0,20,0.00013260609244386616,136604,8,6.33688182006698,Complete,3.570206880569458,3.6699874674174
10,20_136604_136414_8,DayTrading,0.012683010746449746,138336.55000000802,136604.0,20,0.00013260609244386616,136604,8,6.33688182006698,Infeasible,140.63076663017273,28.649987710523856
11,20_136604_136414_8,Directional,0.04085272027173428,142184.645,136604.0,20,0.00013260609244386616,136604,8,6.33688182006698,Infeasible,34.651665687561035,20.899999999993895
12,20_175322_174598_4,Naive,-0.0030305381131865623,174790.6799969199,175322.0,20,0.0001710876479857784,175322,4,8.703723862210756,Complete,3.6205904483795166,1.3999969199468296
13,20_175322_174598_4,DayTrading,-0.10785680062969857,156412.33,175322.0,20,0.0001710876479857784,175322,4,8.703723862210756,Infeasible,79.10923504829407,16.77999999997733
14,20_175322_174598_4,Directional,-0.0023015936391325076,174918.48,175322.0,20,0.0001710876479857784,175322,4,8.703723862210756,Infeasible,13.618851900100708,3835.7399999999966
15,20_189842_189531_7,Naive,0.03454225089434763,196399.56999428474,189842.0,20,0.00012945619110612297,189842,7,8.595356924772862,Complete,3.6262190341949463,0.3699942847217699
16,20_189842_189531_7,DayTrading,0.09694577596069705,208246.37999993065,189842.0,20,0.00012945619110612297,189842,7,8.595356924772862,Complete,64.96467208862305,4.34999993060438
17,20_189842_189531_7,Directional,0.03431390314050632,196356.22,189842.0,20,0.00012945619110612297,189842,7,8.595356924772862,Infeasible,23.83085584640503,925.7900000000018
18,20_202585_202461_9,Naive,0.0030219414073104256,203197.19999999998,202585.0,20,0.0002550922917863634,202585,9,8.620905752888229,Complete,3.697924852371216,2.859999999990123
19,20_202585_202461_9,DayTrading,-0.03580580991777415,195331.27999780772,202585.0,20,0.0002550922917863634,202585,9,8.620905752888229,Infeasible,80.64238452911377,1.0999936339717693
20,20_202585_202461_9,Directional,0.007535898511735688,204111.65999999997,202585.0,20,0.0002550922917863634,202585,9,8.620905752888229,Infeasible,8.214866876602173,19206.989999999987
21,20_297453_296932_8,Naive,0.00805592814011314,299849.2599930611,297453.0,20,0.0003321573305460992,297453,8,9.860025151231701,Complete,3.6599717140197754,4.979993061123878
22,20_297453_296932_8,DayTrading,-0.09865928398772224,268106.50000000006,297453.0,20,0.0003321573305460992,297453,8,9.860025151231701,Infeasible,79.29182600975037,3.0000000000582077
23,20_297453_296932_8,Directional,0.008438038950691706,299962.9200000001,297453.0,20,0.0003321573305460992,297453,8,9.860025151231701,Infeasible,17.66040849685669,47.38000000003387
24,20_325998_325057_5,Naive,0.009317511150375307,329035.49000000005,325998.0,20,0.00019774267257094253,325998,5,8.563938361313856,Complete,3.7067198753356934,2.840000000006171
25,20_325998_325057_5,DayTrading,0.017880140368959362,331826.89,325998.0,20,0.00019774267257094253,325998,5,8.563938361313856,Complete,67.35701060295105,0.4699999999884312
26,20_325998_325057_5,Directional,0.007759694844753706,328527.645,325998.0,20,0.00019774267257094253,325998,5,8.563938361313856,Infeasible,13.12253737449646,1.210000000004797
27,20_341573_341432_5,Naive,0.009837048010235022,344933.07,341573.0,20,0.00016942457136676328,341573,5,5.242351163902916,Complete,3.7927448749542236,0.28999999996506176
28,20_341573_341432_5,DayTrading,-0.03818384357077389,328530.43000000005,341573.0,20,0.00016942457136676328,341573,5,5.242351163902916,Infeasible,86.69064784049988,0.6499999981878446
29,20_341573_341432_5,Directional,0.010132241131471062,345033.89999999997,341573.0,20,0.00016942457136676328,341573,5,5.242351163902916,Infeasible,38.0708122253418,1268.6199999999626
30,20_344413_342723_9,Naive,0.03652237281890656,356991.77998967806,344413.0,20,0.00022593391248032805,344413,9,9.004332116482034,Complete,3.7832508087158203,1.1299896780947165
31,20_344413_342723_9,DayTrading,0.034789975988130176,356395.1199999999,344413.0,20,0.00022593391248032805,344413,9,9.004332116482034,Complete,66.62342929840088,4.670000007987234
32,20_344413_342723_9,Directional,0.030759349966464802,355006.92000000004,344413.0,20,0.00022593391248032805,344413,9,9.004332116482034,Infeasible,9.242648124694824,16922.15
33,20_347491_347281_5,Naive,0.0485867259871479,364374.45,347491.0,20,0.0002868316317949674,347491,5,8.627440167501874,Complete,3.8612654209136963,0.41999999998733983
34,20_347491_347281_5,DayTrading,0.0418164211446329,362021.82999996963,347491.0,20,0.0002868316317949674,347491,5,8.627440167501874,Infeasible,71.12402987480164,0.02999996962488538
35,20_347491_347281_5,Directional,0.04863397900952829,364390.87,347491.0,20,0.0002868316317949674,347491,5,8.627440167501874,Infeasible,12.861024618148804,2782.709999999988
36,21_107689_107522_4,Naive,0.030088124063498194,110929.15999227406,107689.0,21,0.0002454480316677595,107689,4,9.639358401874407,Complete,3.878032684326172,4.989992274052554
37,21_107689_107522_4,DayTrading,0.17642470447176792,126687.99999986021,107689.0,21,0.0002454480316677595,107689,4,9.639358401874407,Complete,419.7161102294922,0.6599994000497276
38,21_107689_107522_4,Directional,0.031249616952520733,111054.24,107689.0,21,0.0002454480316677595,107689,4,9.639358401874407,Complete,28.67371964454651,8.24000000000514
39,21_138440_136255_2,Naive,0.010830901458013692,139939.42999784742,138440.0,21,0.00032017176981961876,138440,2,9.04050999245999,Complete,3.9008076190948486,1.7899978474397358
40,21_138440_136255_2,DayTrading,0.0586813059796221,146563.83999981888,138440.0,21,0.00032017176981961876,138440,2,9.04050999245999,Complete,78.84975814819336,0.7699998188436474
41,21_138440_136255_2,Directional,0.018035033227391063,140936.77000000002,138440.0,21,0.00032017176981961876,138440,2,9.04050999245999,Infeasible,49.68067955970764,7295.309999999997
42,21_140540_139681_4,Naive,0.034112992690435794,145334.23999271385,140540.0,21,0.00047163645532444785,140540,4,8.856698103549453,Complete,3.8905017375946045,0.34999271383048836
43,21_140540_139681_4,DayTrading,0.1833374839885883,166306.2499997562,140540.0,21,0.00047163645532444785,140540,4,8.856698103549453,Complete,190.2680561542511,0.4799997561770555
44,21_140540_139681_4,Directional,0.03137064181016092,144948.83000000002,140540.0,21,0.00047163645532444785,140540,4,8.856698103549453,Infeasible,26.98095679283142,53.110000000014004
45,21_152040_151644_3,Naive,0.047171796873491434,159211.99999664564,152040.0,21,0.00016268148580485237,152040,3,9.814245321734463,Complete,3.92476749420166,0.7199966456314542
46,21_152040_151644_3,DayTrading,0.14106498289552205,173487.51999943517,152040.0,21,0.00016268148580485237,152040,3,9.814245321734463,Complete,114.17390131950378,1.3399991315474842
47,21_152040_151644_3,Directional,0.04692876874506701,159175.05,152040.0,21,0.00016268148580485237,152040,3,9.814245321734463,Infeasible,36.46574139595032,233.2200000000115
48,21_171730_171523_9,Naive,0.0429998834935563,179114.36999234842,171730.0,21,0.0002039593175157927,171730,9,8.192673400295257,Complete,3.9590566158294678,1.2299923484426358
49,21_171730_171523_9,DayTrading,0.1918974553077503,204684.54999999996,171730.0,21,0.0002039593175157927,171730,9,8.192673400295257,Complete,146.80240082740784,1.8599999999805732
50,21_171730_171523_9,Directional,0.044660280673149595,179399.50999999998,171730.0,21,0.0002039593175157927,171730,9,8.192673400295257,Infeasible,38.49592566490173,0.10999999998833232
51,21_19266_18894_2,Naive,-0.039407765766637605,18506.76998473996,19266.0,21,0.00017988166314217223,19266,2,5.943250406758759,Complete,4.0171144008636475,1.989984739959823
52,21_19266_18894_2,DayTrading,-0.08902678293366584,17550.809999999994,19266.0,21,0.00017988166314217223,19266,2,5.943250406758759,Infeasible,3204.817276954651,3.779999999995198
53,21_19266_18894_2,Directional,-0.029762275511263443,18692.6,19266.0,21,0.00017988166314217223,19266,2,5.943250406758759,Infeasible,1008.6938309669495,44.43000000000143
54,21_19568_18843_5,Naive,-0.02750562159248503,19029.769996678253,19568.0,21,0.0008526340702008097,19568,5,9.380656384282931,Complete,4.000857830047607,0.7999966782506363
55,21_19568_18843_5,DayTrading,0.029220155355682873,20139.780000000002,19568.0,21,0.0008526340702008097,19568,5,9.380656384282931,Complete,2496.189993619919,0.7199999999997431
56,21_19568_18843_5,Directional,-0.02157961978740785,19145.730000000003,19568.0,21,0.0008526340702008097,19568,5,9.380656384282931,Infeasible,680.2564790248871,7.040000000000152
57,21_215013_213542_6,Naive,0.006975438675585761,216512.80999595372,215013.0,21,0.00016033028996380997,215013,6,8.14368495807717,Complete,4.051174163818359,3.619995953723219
58,21_215013_213542_6,DayTrading,-0.053689404826818825,203469.0799999712,215013.0,21,0.00016033028996380997,215013,6,8.14368495807717,Infeasible,180.38594579696655,18.229999971230093
59,21_215013_213542_6,Directional,0.004675996335105157,216018.39999999997,215013.0,21,0.00016033028996380997,215013,6,8.14368495807717,Infeasible,27.922778367996216,4764.98999999999
60,21_239452_236795_7,Naive,-0.00540580161372613,238157.56999199005,239452.0,21,0.00038662548202504567,239452,7,8.647652922082507,Complete,4.032185077667236,8.899991990044782
61,21_239452_236795_7,DayTrading,-0.045640003006865784,228523.40999999997,239452.0,21,0.00038662548202504567,239452,7,8.647652922082507,Infeasible,76.15536975860596,0.36999999996623956
62,21_239452_236795_7,Directional,-0.0034108297278788217,238635.26999999996,239452.0,21,0.00038662548202504567,239452,7,8.647652922082507,Complete,25.506012439727783,6.0000000000045475
63,21_240644_239139_5,Naive,0.0006853277039943353,240808.92,240644.0,21,0.00023933218656737202,240644,5,7.336849631978883,Complete,4.0463433265686035,1.2999999999974534
64,21_240644_239139_5,DayTrading,0.04732222654448264,252031.80988457048,240644.0,21,0.00023933218656737202,240644,5,7.336849631978883,Complete,132.16980123519897,0.17988559272305693
65,21_240644_239139_5,Directional,0.0023795731453932142,241216.63,240644.0,21,0.00023933218656737202,240644,5,7.336849631978883,Infeasible,14.531670331954956,3267.739999999999
66,21_247044_245749_7,Naive,0.0008846197277937078,247262.53999603307,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Complete,4.099797964096069,2.3199960330928207
67,21_247044_245749_7,DayTrading,-0.014273773095590666,243517.7499993729,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Infeasible,104.13127589225769,0.29999931627794346
68,21_247044_245749_7,Directional,0.003752529913699617,247971.04,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Infeasible,59.50425124168396,6.309999999996521
69,21_268762_268274_2,Naive,0.023887640365825406,275182.08999999997,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Complete,4.068774938583374,0.750000000015234
70,21_268762_268274_2,DayTrading,0.0769147052038611,289433.7500000001,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Complete,128.90879273414612,0.11000000021158485
71,21_268762_268274_2,Directional,0.025274741220857384,275554.8900000001,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Infeasible,13.993986129760742,3.470000000016661
72,21_302607_302524_5,Naive,-0.019255701289130893,296780.08999999997,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Complete,4.149751424789429,0.30999999995401595
73,21_302607_302524_5,DayTrading,-0.04516273588575453,288940.4399818195,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Infeasible,110.38078260421753,18.13996825247919
74,21_302607_302524_5,Directional,-0.01693093682565189,297483.57999999996,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Infeasible,28.12207293510437,25.37999999994591
75,21_333363_332427_2,Naive,-0.012612197514421223,329158.56,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Complete,4.199652194976807,0.470000000030268
76,21_333363_332427_2,DayTrading,0.044052309344452374,348048.4099999947,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Complete,51.83058476448059,0.7999999946313707
77,21_333363_332427_2,Directional,-0.011357439187911997,329576.8500000001,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Infeasible,12.741039752960205,9.560000000030243
78,21_39452_39134_5,Naive,0.05074267453980637,41453.89999594444,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Complete,4.0830018520355225,1.2799959444435558
79,21_39452_39134_5,DayTrading,0.04883098448747854,41378.48,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Complete,3940.6056497097015,3.819999999996071
80,21_39452_39134_5,Directional,0.045180725945452735,41234.47,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Infeasible,84.5709376335144,6512.570000000005
81,21_67076_66820_7,Naive,-0.010618701345928587,66363.7399885205,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Complete,4.223198890686035,1.7699885204899317
82,21_67076_66820_7,DayTrading,-0.16009899218796572,56337.20000000001,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Infeasible,1377.9073414802551,6.2000000000116415
83,21_67076_66820_7,Directional,-0.021572395491681155,65629.01,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Infeasible,273.31310868263245,5474.240000000003
84,21_67416_67360_4,Naive,-0.013871781402208207,66480.81998498873,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Complete,4.349176645278931,3.6299849887245514
85,21_67416_67360_4,DayTrading,-0.10865803370119854,60090.71,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Infeasible,174.02305722236633,3.4100000000034925
86,21_67416_67360_4,Directional,-0.010975732763735646,66676.06,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Infeasible,25.75789475440979,90.83999999999781
87,21_93324_93014_4,Naive,0.0183860527927184,95039.85999082765,93324.0,21,0.00010011188984738807,93324,4,4.41600553310762,Complete,4.299863815307617,11.66999082765625
88,21_93324_93014_4,DayTrading,0.023522030772617393,95519.16999982375,93324.0,21,0.00010011188984738807,93324,4,4.41600553310762,Complete,861.6111125946045,0.3099928034755841
89,21_93324_93014_4,Directional,0.01879034332004641,95077.59000000001,93324.0,21,0.00010011188984738807,93324,4,4.41600553310762,Infeasible,46.72015118598938,499.37000000000575
90,22_159149_158404_9,Naive,0.004273982166303203,159829.199987785,159149.0,22,0.00017917646083579302,159149,9,8.519144372910151,Complete,4.271252632141113,0.5999877850188113
91,22_159149_158404_9,DayTrading,-0.008263953904831213,157833.80000000002,159149.0,22,0.00017917646083579302,159149,9,8.519144372910151,Infeasible,288.0265555381775,1.0
92,22_159149_158404_9,Directional,0.004071907457790995,159797.03999999998,159149.0,22,0.00017917646083579302,159149,9,8.519144372910151,Infeasible,28.438740968704224,2717.2299999999877
93,22_162688_162447_9,Naive,0.026457698116325035,166992.3499911487,162688.0,22,0.0001797603755625896,162688,9,5.709706751391314,Complete,4.259381532669067,17.409991148696747
94,22_162688_162447_9,DayTrading,0.12622141768292733,183222.71000000008,162688.0,22,0.0001797603755625896,162688,9,5.709706751391314,Complete,136.87459921836853,0.14000000005762558
95,22_162688_162447_9,Directional,0.029505126376868456,167488.12999999998,162688.0,22,0.0001797603755625896,162688,9,5.709706751391314,Infeasible,101.84182143211365,4811.889999999995
96,22_24222_24172_5,Naive,0.010615142414500662,24479.119979564035,24222.0,22,0.00024157786685587,24222,5,9.715486336408114,Complete,4.274956226348877,5.869979564034878
97,22_24222_24172_5,DayTrading,-0.010424820411196817,23969.48999999999,24222.0,22,0.00024157786685587,24222,5,9.715486336408114,Infeasible,765.212815284729,16.119999999993453
98,22_24222_24172_5,Directional,-0.006345883907191773,24068.29,24222.0,22,0.00024157786685587,24222,5,9.715486336408114,Infeasible,78.01875901222229,1352.7099999999998
99,22_243160_242992_5,Naive,0.006915117618029204,244841.47999999998,243160.0,22,0.00017676514841639395,243160,5,7.132582574084529,Complete,4.388003587722778,2.33000000001266
100,22_243160_242992_5,DayTrading,-0.15511498602672663,205442.23999774116,243160.0,22,0.00017676514841639395,243160,5,7.132582574084529,Infeasible,86.07522654533386,2.139995159845883
101,22_243160_242992_5,Directional,0.0023324148708668948,243727.15,243160.0,22,0.00017676514841639395,243160,5,7.132582574084529,Infeasible,78.6091980934143,3939.420000000014
102,22_310802_309316_5,Naive,-0.01755043405355699,305347.2899952864,310802.0,22,0.0005607934533501134,310802,5,7.632240370834692,Complete,4.400882244110107,3.809995286411322
103,22_310802_309316_5,DayTrading,0.05952291169298327,329301.8400000026,310802.0,22,0.0005607934533501134,310802,5,7.632240370834692,Complete,123.96568250656128,0.13999888138339145
104,22_310802_309316_5,Directional,-0.017223569989897276,305448.87999999995,310802.0,22,0.0005607934533501134,310802,5,7.632240370834692,Infeasible,165.20941996574402,190.93000000001962
105,22_316055_315216_5,Naive,0.08423461105031411,342677.769995507,316055.0,22,0.0007544090500243638,316055,5,8.424637848561732,Complete,4.276109457015991,1.2099955070799524
106,22_316055_315216_5,DayTrading,0.15101289332463724,363783.3799997182,316055.0,22,0.0007544090500243638,316055,5,8.424637848561732,Complete,80.0124580860138,0.059983942062530105
107,22_316055_315216_5,Directional,0.08682001550363058,343494.89999999997,316055.0,22,0.0007544090500243638,316055,5,8.424637848561732,Infeasible,24.329999208450317,10.139999999970598
108,22_348740_348442_9,Naive,0.017848655145842857,354964.53999556124,348740.0,22,0.00040310623055523037,348740,9,9.12253771794853,Complete,4.449732780456543,1.8399955611977248
109,22_348740_348442_9,DayTrading,-0.1430725468830649,298844.87999999995,348740.0,22,0.00040310623055523037,348740,9,9.12253771794853,Infeasible,116.4852945804596,3.919999999925494
110,22_348740_348442_9,Directional,0.01857862591042033,355219.11,348740.0,22,0.00040310623055523037,348740,9,9.12253771794853,Infeasible,34.68154716491699,958.5300000000348
111,22_88313_88083_8,Naive,0.07915165355124257,95303.11998007089,88313.0,22,0.00022628046624307538,88313,8,9.960531366463746,Complete,4.476808071136475,6.3099800708798455
112,22_88313_88083_8,DayTrading,-0.0745624087162421,81728.16999904251,88313.0,22,0.00022628046624307538,88313,8,9.960531366463746,Infeasible,83.0372154712677,17.60999904251018
113,22_88313_88083_8,Directional,0.06318492181219076,93893.05,88313.0,22,0.00022628046624307538,88313,8,9.960531366463746,Infeasible,89.66738986968994,9343.839999999995
114,22_90729_89679_6,Naive,-0.0044058682126088804,90329.25998293821,90729.0,22,0.00024346555793142938,90729,6,8.161529917329206,Complete,4.5205864906311035,17.659982938199846
115,22_90729_89679_6,DayTrading,0.12951272467757421,102479.55999727163,90729.0,22,0.00024346555793142938,90729,6,8.161529917329206,Complete,128.58710265159607,3.459996603845113
116,22_90729_89679_6,Directional,0.006580696359488281,91326.06000000001,90729.0,22,0.00024346555793142938,90729,6,8.161529917329206,Infeasible,819.6007513999939,32.46000000000345
117,22_94592_93694_9,Naive,-0.0013269622326686373,94466.47998848741,94592.0,22,0.00045301495330121684,94592,9,6.709920416872429,Complete,4.480097055435181,54.3899884874121
118,22_94592_93694_9,DayTrading,0.006328653562340519,95190.63999776891,94592.0,22,0.00045301495330121684,94592,9,6.709920416872429,Complete,263.625205039978,1.439998264657211
119,22_94592_93694_9,Directional,-0.0005381004736127752,94541.10000000002,94592.0,22,0.00045301495330121684,94592,9,6.709920416872429,Infeasible,282.92589497566223,9.060000000009353
120,23_100305_99663_5,Naive,-0.02486162205273881,97811.25500000003,100305.0,23,0.00015049747193624335,100305,5,6.9019656282820625,Complete,4.592414617538452,0.12000000002240085
121,23_100305_99663_5,DayTrading,-0.017301231244703452,98569.60000000002,100305.0,23,0.00015049747193624335,100305,5,6.9019656282820625,Complete,75.21708822250366,0.1400000000210646
122,23_100305_99663_5,Directional,-0.02471073226658677,97826.39000000001,100305.0,23,0.00015049747193624335,100305,5,6.9019656282820625,Infeasible,21.723323345184326,11.850000000022014
123,23_126522_126247_8,Naive,-0.0029032106482761253,126154.67998235881,126522.0,23,0.0001908625659047747,126522,8,6.085130120574778,Complete,4.607301950454712,6.229982358796747
124,23_126522_126247_8,DayTrading,-0.07963674301702485,116446.19999999998,126522.0,23,0.0001908625659047747,126522,8,6.085130120574778,Infeasible,249.1954333782196,11.15999999998894
125,23_126522_126247_8,Directional,-0.01292850255291574,124886.26,126522.0,23,0.0001908625659047747,126522,8,6.085130120574778,Infeasible,507.88244891166687,1341.6699999999992
126,23_156770_155099_4,Naive,-0.050106079004182735,148914.86999451427,156770.0,23,0.00036082175698136756,156770,4,7.151557214916768,Complete,4.588099479675293,0.019994514277868802
127,23_156770_155099_4,DayTrading,0.05638310901255536,165609.1799998983,156770.0,23,0.00036082175698136756,156770,4,7.151557214916768,Complete,91.07274317741394,0.03999963239597548
128,23_156770_155099_4,Directional,-0.04936531224086223,149031.00000000003,156770.0,23,0.00036082175698136756,156770,4,7.151557214916768,Infeasible,45.002432346343994,1742.8000000000216
129,23_170213_167539_2,Naive,-0.0008194438732645648,170073.52000000002,170213.0,23,0.00015325693081904836,170213,2,8.690184860169545,Complete,4.6121978759765625,0.010000000006129994
130,23_170213_167539_2,DayTrading,-0.04386680218314724,162746.29999999996,170213.0,23,0.00015325693081904836,170213,2,8.690184860169545,Infeasible,250.55100464820862,5.059999999968568
131,23_170213_167539_2,Directional,-0.030984766145946602,164938.99,170213.0,23,0.00015325693081904836,170213,2,8.690184860169545,Infeasible,666.2360179424286,1.0600000000027983
132,23_187174_186806_9,Naive,0.030785418859531243,192936.2299896139,187174.0,23,0.00021561373485343515,187174,9,7.402889360312817,Complete,4.654569625854492,11.149989613918706
133,23_187174_186806_9,DayTrading,0.028537403699231377,192515.45999999993,187174.0,23,0.00021561373485343515,187174,9,7.402889360312817,Complete,181.18755221366882,0.39999999999235314
134,23_187174_186806_9,Directional,0.029201598512613926,192639.78,187174.0,23,0.00021561373485343515,187174,9,7.402889360312817,Infeasible,16.143184423446655,821.8799999999757
135,23_201820_201356_9,Naive,-0.037888613673985216,194173.3199883163,201820.0,23,0.00017282247196387263,201820,9,5.637252835866556,Complete,4.690690040588379,5.839988316298729
136,23_201820_201356_9,DayTrading,0.010188385690218724,203876.21999999994,201820.0,23,0.00017282247196387263,201820,9,5.637252835866556,Complete,208.98792266845703,0.379999999942811
137,23_201820_201356_9,Directional,-0.03499851352690528,194756.59999999998,201820.0,23,0.00017282247196387263,201820,9,5.637252835866556,Infeasible,52.91968369483948,42.029999999976155
138,23_210308_210183_9,Naive,0.029546569740579592,216521.8799890018,210308.0,23,0.0007759844896653425,210308,9,9.16880983419709,Complete,4.71474289894104,2.649989001827265
139,23_210308_210183_9,DayTrading,0.38622520302389046,291534.24999754835,210308.0,23,0.0007759844896653425,210308,9,9.16880983419709,Complete,131.72116088867188,0.07997446655055107
